n_seed,n_tree,idx_test,beta_ATE_coef,beta_ATE_p,beta_ITE_coef,beta_ITE_p,recov_coef,recov_p,duration
2,2000,24,1.293687122,1.56E-08,2.796960224,7.24E-10,0.808546726,4.48E-232,109.03
2,2000,25,1.302453918,1.41E-07,3.109072738,1.12E-08,0.797541147,2.80E-221,95.05
2,2000,26,1.217432866,4.23E-07,2.842749609,5.09E-08,0.809980771,1.56E-233,103.28
2,2000,27,1.269735971,1.38E-08,2.806288856,6.49E-09,0.798221652,6.30E-222,94.73
2,2000,28,1.297427501,4.67E-08,3.02721294,1.26E-08,0.808612531,3.84E-232,91.1
2,2000,29,1.274733575,1.15E-07,2.89984605,5.32E-08,0.788139657,1.42E-212,92.65
2,2000,30,1.125948394,1.23E-06,3.118248186,3.11E-10,0.799189588,7.47E-223,101.08
2,2000,31,1.272679845,5.52E-07,2.784170096,3.46E-09,0.804297515,7.96E-228,104.52
2,2000,32,1.704550919,3.55E-07,2.909175498,4.66E-08,0.787000875,1.50E-211,88.31
2,2000,33,1.309122948,5.06E-08,3.143256062,1.81E-09,0.784299536,3.82E-209,94.48
2,2000,34,1.315924876,4.50E-07,3.448797011,2.06E-09,0.795974677,8.50E-220,92.16
2,2000,35,1.285290351,1.67E-08,3.084328899,2.83E-09,0.802808472,2.32E-226,85.33
2,2000,36,1.293646843,4.22E-08,2.716351314,7.38E-09,0.820233962,2.46E-244,74.58
2,2000,37,1.253522561,6.72E-08,2.847039317,3.32E-08,0.805868154,2.20E-229,79.2
2,2000,38,1.289322808,1.29E-07,2.99666451,3.56E-08,0.790945978,3.99E-215,92.44
2,2000,39,1.392101244,2.30E-07,3.027259337,5.21E-09,0.827912946,6.89E-253,97.92
2,2000,40,1.220478461,2.61E-07,3.071781909,9.35E-09,0.772931993,2.15E-199,86.91
2,2000,41,1.247595572,9.88E-08,2.840164009,1.67E-09,0.797630042,2.30E-221,104.39
2,2000,42,1.180047376,2.83E-08,3.227910779,3.13E-10,0.799313814,5.67E-223,93.36
2,2000,43,1.277751139,1.42E-07,3.120228183,1.24E-08,0.791833009,6.11E-216,89.29
2,2000,44,1.381432479,8.70E-08,3.05787752,7.10E-09,0.792131354,3.25E-216,95.44
2,2000,45,1.328948533,4.69E-09,2.935789913,1.53E-08,0.798939837,1.30E-222,81.73
2,2000,46,1.210002796,6.41E-08,3.295113321,1.33E-09,0.802463756,5.04E-226,79.85
2,2000,47,1.286333992,7.03E-08,3.184063754,4.86E-09,0.769482885,1.51E-196,80.65
2,2000,48,1.345759954,1.31E-07,2.826594598,2.78E-09,0.820060267,3.80E-244,111.72
2,2000,49,1.307863853,2.58E-08,2.952814423,3.77E-10,0.814702429,2.00E-238,101.46
2,2000,50,1.2893915,4.16E-07,3.178159526,4.41E-09,0.808895034,1.99E-232,115.81
2,5000,1,1.367003855,7.66E-08,3.151101984,2.32E-08,0.803998212,1.57E-227,158.25
2,5000,2,1.276429175,1.63E-08,3.096191865,6.37E-10,0.804300392,7.91E-228,137.56
2,5000,3,1.270016879,2.81E-08,3.076905798,2.58E-10,0.803066493,1.30E-226,146.45
2,5000,4,1.320264084,7.06E-09,2.900186718,2.44E-09,0.820359344,1.80E-244,168.19
2,5000,5,1.396638753,6.16E-08,2.880136957,1.94E-08,0.799364783,5.07E-223,176.36
2,5000,6,1.248042374,2.21E-06,2.862676251,6.64E-09,0.80940098,6.08E-233,189.95
2,5000,7,1.284214275,9.17E-08,3.104746076,1.60E-08,0.808208565,9.85E-232,152.02
2,5000,8,1.244826317,8.15E-08,2.986821943,8.42E-09,0.81677892,1.28E-240,154.75
2,5000,9,1.659531004,1.00E-07,3.007149505,1.06E-08,0.824611495,3.68E-249,181.63
2,5000,10,1.245899311,7.01E-07,3.044849382,4.46E-10,0.813546751,3.25E-237,177.71
2,5000,11,1.243721747,3.32E-07,3.137201402,4.18E-09,0.811187888,9.03E-235,155.54
2,5000,12,1.309793119,9.12E-09,3.043738216,1.09E-09,0.808099127,1.27E-231,138.2
2,5000,13,1.30978827,8.22E-08,3.062778916,2.73E-08,0.803792433,2.51E-227,153.59
2,5000,14,1.33404401,8.15E-08,3.271286611,1.35E-09,0.81416069,7.42E-238,146.14
2,5000,15,1.393492652,2.23E-08,2.739796542,9.38E-10,0.809260703,8.45E-233,176.86
2,5000,16,1.346026421,1.24E-07,2.96438847,4.38E-08,0.820858741,5.13E-245,155.89
2,5000,17,1.345014998,4.48E-08,3.293694494,1.89E-09,0.809140652,1.12E-232,157.46
2,5000,18,1.316588798,1.35E-08,2.929114062,7.23E-09,0.804183689,1.03E-227,152.39
2,5000,19,1.197940733,1.23E-07,3.374834039,6.59E-10,0.785620805,2.57E-210,124.9
2,5000,20,1.168016771,1.95E-07,2.964796823,6.65E-09,0.80524764,9.12E-229,141.99
2,5000,21,1.307163559,2.90E-07,2.936520052,4.83E-08,0.811564665,3.69E-235,161.9
2,5000,22,1.348458788,8.03E-08,3.15912035,6.78E-09,0.812876264,1.62E-236,159.61
2,5000,23,1.283638452,1.02E-07,3.581675342,1.30E-09,0.799511058,3.67E-223,123.88
2,5000,24,1.327992104,2.29E-08,3.048797167,8.44E-11,0.808211231,9.79E-232,174.58
2,5000,25,1.27021378,1.09E-07,3.316790241,2.53E-09,0.816518779,2.42E-240,147
2,5000,26,1.264895337,4.29E-07,2.911912411,3.97E-08,0.803173795,1.02E-226,170.42
2,5000,27,1.207612008,1.85E-07,3.248865345,4.49E-10,0.801847049,2.02E-225,147.56
2,5000,28,1.302431804,3.85E-08,3.18854897,3.64E-10,0.809164829,1.06E-232,152.31
2,5000,29,1.246335152,8.15E-08,3.158165366,2.03E-08,0.794524252,1.95E-218,139.19
2,5000,30,1.104281706,5.63E-07,2.971897146,1.10E-09,0.807275063,8.59E-231,154.23
2,5000,31,1.305708221,2.43E-07,2.987575265,3.25E-09,0.801787055,2.31E-225,171.94
2,5000,32,1.669906965,1.47E-07,2.930929861,7.83E-09,0.806139284,1.18E-229,159.39
2,5000,33,1.308715956,6.74E-08,3.135212105,2.04E-09,0.788847742,3.25E-213,156.52
2,5000,34,1.269230771,2.04E-07,3.57049888,3.85E-11,0.783980959,7.29E-209,140.15
2,5000,35,1.196568128,8.78E-08,3.130537295,8.83E-10,0.781349876,1.47E-206,134.82
2,5000,36,1.331989736,2.26E-08,2.853438431,9.01E-09,0.820195805,2.71E-244,154.29
2,5000,37,1.283683582,4.93E-08,2.907360903,2.69E-08,0.807107999,1.26E-230,140.08
2,5000,38,1.313604525,5.93E-08,3.155946604,1.90E-08,0.794460087,2.24E-218,145.49
2,5000,39,1.392009729,2.25E-07,3.025188762,3.66E-09,0.824259584,9.10E-249,140.67
2,5000,40,1.310430254,3.22E-08,3.141948564,2.17E-09,0.776127815,4.46E-202,129.3
2,5000,41,1.254161133,9.47E-08,2.976683605,1.48E-10,0.813085294,9.83E-237,158.12
2,5000,42,1.174684198,2.45E-07,3.363171386,1.06E-10,0.801490757,4.48E-225,124.17
2,5000,43,1.264415734,1.54E-07,3.152298329,1.63E-08,0.814720007,1.92E-238,141.03
2,5000,44,1.339666866,6.41E-08,3.048139851,2.08E-07,0.815873722,1.17E-239,151.6
2,5000,45,1.324998795,4.93E-08,3.093008182,5.45E-09,0.808523993,4.72E-232,150.01
2,5000,46,1.2662799,6.60E-08,3.03389338,8.41E-10,0.813764218,1.93E-237,171.24
2,5000,47,1.28442731,2.38E-08,3.239075114,1.68E-09,0.771254009,5.30E-198,124.76
2,5000,48,1.374134655,9.11E-08,2.914634497,1.42E-08,0.826811104,1.23E-251,184.77
2,5000,49,1.338080356,1.29E-08,2.99494049,4.48E-10,0.81973497,8.56E-244,160.7
2,5000,50,1.291221647,1.79E-07,3.053702814,4.02E-09,0.817736015,1.22E-241,166.6
2,10000,1,1.367000748,6.22E-08,3.20047696,7.93E-09,0.806145379,1.16E-229,242.45
2,10000,2,1.30218872,8.40E-09,3.055958463,1.89E-09,0.809794232,2.42E-233,209.01
2,10000,3,1.297481647,6.24E-08,3.172338649,5.05E-10,0.807319823,7.75E-231,221.19
2,10000,4,1.277653493,5.83E-08,2.963732941,7.01E-09,0.820820566,5.65E-245,247.61
2,10000,5,1.395701306,1.32E-07,2.894506871,1.21E-08,0.803860449,2.15E-227,268.25
2,10000,6,1.220801535,7.46E-07,3.035222054,2.45E-09,0.812858279,1.69E-236,252.03
2,10000,7,1.31004335,5.57E-08,3.129350985,1.33E-08,0.810604413,3.59E-234,238.17
2,10000,8,1.288696249,2.91E-08,2.990792008,1.10E-08,0.812619819,2.99E-236,245.89
2,10000,9,1.605107282,1.85E-08,3.207098925,1.69E-09,0.807234764,9.43E-231,247.35
2,10000,10,1.268968065,2.87E-07,3.026065328,2.71E-10,0.818259951,3.34E-242,253.67
2,10000,11,1.23402714,8.36E-08,3.119646588,1.25E-08,0.804774825,2.68E-228,230.98
2,10000,12,1.308496651,2.39E-08,3.009651274,5.17E-09,0.80787843,2.12E-231,204.18
2,10000,13,1.325845363,5.35E-08,3.030649913,2.49E-08,0.817321301,3.38E-241,245.11
2,10000,14,1.335548235,1.26E-08,3.162327873,1.03E-09,0.816171588,5.64E-240,239.79
2,10000,15,1.330472392,8.84E-08,2.949817915,9.74E-10,0.806298681,8.18E-230,266.52
2,10000,16,1.297539561,4.29E-08,3.122757476,8.18E-09,0.808694932,3.17E-232,222.33
2,10000,17,1.391966474,7.56E-08,3.174422381,7.31E-09,0.814706974,1.98E-238,264.18
2,10000,18,1.336621384,6.07E-08,3.046944863,6.65E-09,0.807754642,2.83E-231,234.36
2,10000,19,1.222593871,1.72E-07,3.55713586,1.91E-10,0.785175967,6.39E-210,165.27
2,10000,20,1.183055587,5.29E-08,2.994543651,3.02E-09,0.806728426,3.04E-230,196.75
2,10000,21,1.336000926,1.82E-07,3.143277013,6.15E-09,0.808486536,5.15E-232,254.81
2,10000,22,1.397085139,1.19E-07,2.890876985,5.77E-08,0.812573914,3.34E-236,281.86
2,10000,23,1.329406024,5.36E-08,3.241158229,6.88E-09,0.809966199,1.61E-233,231.03
2,10000,24,1.345544061,8.00E-09,2.938278505,5.78E-11,0.809114934,1.19E-232,265.44
2,10000,25,1.320435235,3.56E-08,3.07292388,1.43E-09,0.81076234,2.47E-234,234.28
2,10000,26,1.290551009,6.51E-08,2.948715153,2.53E-09,0.797466749,3.29E-221,237.27
2,10000,27,1.250927653,1.21E-07,3.279981946,9.76E-10,0.808808144,2.43E-232,232.65
2,10000,28,1.262631316,4.05E-08,3.094520504,7.68E-10,0.806173308,1.09E-229,239.64
2,10000,29,1.313055703,5.66E-08,2.977545741,2.81E-08,0.81210035,1.03E-235,238.91
2,10000,30,1.15248017,5.13E-07,3.007479722,4.26E-09,0.802909481,1.85E-226,244.92
2,10000,31,1.279205287,2.90E-07,2.923494647,1.19E-09,0.799642925,2.74E-223,273.47
2,10000,32,1.691894601,2.24E-07,2.940149496,2.64E-08,0.811652429,3.00E-235,270.7
2,10000,33,1.348550872,2.53E-08,3.078014175,4.81E-09,0.795208663,4.46E-219,254.61
2,10000,34,1.323023932,1.11E-07,3.509681033,5.82E-10,0.796494245,2.75E-220,213.78
2,10000,35,1.208055815,4.24E-08,3.325306973,1.36E-10,0.784112509,5.58E-209,187.96
2,10000,36,1.315187328,1.83E-08,2.849895496,6.31E-09,0.82436343,6.97E-249,250.06
2,10000,37,1.263127047,1.03E-07,2.937267916,2.24E-08,0.808188572,1.03E-231,218.06
2,10000,38,1.298159466,9.93E-08,3.091486848,2.21E-08,0.799832709,1.80E-223,237.92
2,10000,39,1.381232776,2.45E-07,2.889120109,1.17E-08,0.829664059,6.73E-255,235.55
2,10000,40,1.283729594,4.50E-08,3.19617503,1.64E-09,0.784537652,2.35E-209,204.3
2,10000,41,1.271037491,2.28E-07,3.044630828,1.41E-09,0.811325495,6.52E-235,256.09
2,10000,42,1.21965672,7.72E-08,3.238932563,9.60E-10,0.812462174,4.36E-236,226.16
2,10000,43,1.252925623,9.71E-08,3.092983665,1.12E-08,0.81102806,1.32E-234,213.44
2,10000,44,1.317432993,4.04E-08,3.003983188,8.03E-08,0.80925058,8.65E-233,227.54
2,10000,45,1.345348859,3.65E-08,3.124075073,1.38E-09,0.800605556,3.23E-224,208.1
2,10000,46,1.261638386,1.35E-07,2.928446096,3.04E-09,0.811358295,6.03E-235,262.31
2,10000,47,1.272378714,5.53E-08,3.182345468,5.71E-09,0.774955561,4.36E-201,197.23
2,10000,48,1.344328456,1.38E-07,2.879112961,6.54E-09,0.827452096,2.31E-252,273.85
2,10000,49,1.326282016,6.32E-08,3.013527952,3.23E-10,0.815778346,1.47E-239,250.84
2,10000,50,1.246372283,1.96E-07,3.154526475,1.75E-08,0.81708728,6.00E-241,275.78
5,1000,1,1.298913576,4.36E-08,3.249565534,1.92E-10,0.792885296,6.53E-217,172.77
5,1000,2,1.317755509,2.24E-08,2.955222456,2.33E-09,0.80572994,3.02E-229,197.4
5,1000,3,1.222841962,2.53E-08,3.122031076,6.33E-10,0.795179557,4.75E-219,179
5,1000,4,1.303679141,4.37E-08,3.017306241,9.82E-09,0.809803244,2.37E-233,196.78
5,1000,5,1.361189422,1.11E-08,3.105550561,1.47E-08,0.802626944,3.49E-226,201.88
5,1000,6,1.131969278,6.03E-07,3.064962644,5.55E-09,0.802687232,3.05E-226,200.11
5,1000,7,1.305999889,2.49E-08,2.958473447,1.19E-08,0.811741426,2.43E-235,179.06
5,1000,8,1.242741932,1.75E-07,2.930066719,7.98E-09,0.811662644,2.93E-235,187.63
5,1000,9,1.34559855,9.70E-08,2.936160912,8.33E-10,0.819848928,6.44E-244,208.12
5,1000,10,1.108475675,1.22E-06,3.509405987,1.18E-10,0.807073803,1.37E-230,198
5,1000,11,1.319405013,1.08E-07,3.497528737,1.58E-09,0.817875938,8.61E-242,190.45
5,1000,12,1.330705623,4.16E-09,3.188859553,1.05E-08,0.804532762,4.66E-228,183.21
5,1000,13,1.26915392,8.30E-07,3.225428108,2.78E-08,0.81310428,9.40E-237,212.48
5,1000,14,1.313422045,6.08E-09,3.005066338,2.65E-09,0.815322515,4.46E-239,193.22
5,1000,15,1.21746472,4.71E-08,3.07738587,2.38E-10,0.808774659,2.63E-232,176.69
5,1000,16,1.276400859,2.37E-08,3.233254091,6.07E-09,0.809069177,1.32E-232,174.25
5,1000,17,1.332731123,8.47E-09,3.459515934,9.90E-11,0.804655943,3.52E-228,184.31
5,1000,18,1.287649053,5.33E-09,2.991249809,2.41E-09,0.78873702,4.10E-213,179.63
5,1000,19,1.12040265,2.70E-07,3.142082714,2.87E-10,0.772248608,7.96E-199,170.92
5,1000,20,1.180639501,6.27E-07,2.949468505,1.80E-08,0.798091573,8.38E-222,186.72
5,1000,21,1.235899369,1.73E-06,3.167141355,1.13E-08,0.800217574,7.66E-224,181.32
5,1000,22,1.311726693,7.69E-08,3.179084774,1.15E-08,0.81361371,2.77E-237,196.68
5,1000,23,1.207733153,6.11E-08,3.187103141,9.14E-08,0.790669168,7.15E-215,178.29
5,1000,24,1.264055669,1.61E-08,3.1067404,6.23E-11,0.803386692,6.28E-227,201.02
5,1000,25,1.402511736,3.63E-09,3.121187693,1.96E-09,0.792515436,1.44E-216,190.06
5,1000,26,1.229030982,3.21E-07,3.142754626,7.83E-09,0.784613117,2.01E-209,183.8
5,1000,27,1.150963835,3.92E-07,2.844228743,1.03E-09,0.800339514,5.84E-224,191.25
5,1000,28,1.330532513,4.00E-08,3.039012391,2.10E-08,0.814194622,6.83E-238,200.36
5,1000,29,1.381318895,3.10E-08,3.037802982,4.05E-09,0.811232312,8.13E-235,181.75
5,1000,30,1.232684636,2.89E-06,2.916363259,3.65E-09,0.808810233,2.42E-232,215.19
5,1000,31,1.252818587,1.03E-07,3.08807685,1.81E-09,0.801217179,8.26E-225,204.73
5,1000,32,1.313090885,7.22E-07,2.88236719,1.64E-08,0.805411762,6.26E-229,199.73
5,1000,33,1.320782059,9.67E-08,3.134088656,1.10E-09,0.797140043,6.73E-221,188.86
5,1000,34,1.263656337,7.39E-07,3.162091216,1.96E-09,0.807804471,2.52E-231,198.69
5,1000,35,1.265516875,2.96E-07,3.047946753,4.18E-10,0.806614836,3.95E-230,192.08
5,1000,36,1.233266175,4.10E-07,2.937534783,1.25E-08,0.805891087,2.09E-229,184.83
5,1000,37,1.365283439,1.24E-08,2.902529542,3.32E-08,0.804086525,1.29E-227,196.92
5,1000,38,1.325224321,1.82E-07,3.216608374,4.72E-09,0.784003929,6.96E-209,190.42
5,1000,39,1.345031341,4.16E-08,3.154216876,5.62E-09,0.811373777,5.81E-235,187.24
5,1000,40,1.37328128,7.44E-08,3.126564748,1.61E-07,0.799522372,3.58E-223,185.07
5,1000,41,1.233234091,1.15E-07,2.821391754,8.83E-10,0.807035975,1.49E-230,205.22
5,1000,42,1.156313207,1.08E-07,3.036020586,9.68E-11,0.796551397,2.43E-220,180.5
5,1000,43,1.162818197,5.17E-07,3.119935539,5.02E-08,0.806652596,3.62E-230,177.39
5,1000,44,1.391595007,4.38E-08,3.04246427,1.59E-08,0.808047335,1.43E-231,199.92
5,1000,45,1.396483763,2.64E-09,2.849215222,2.66E-08,0.810269744,7.90E-234,187.32
5,1000,46,1.213325987,3.92E-07,2.918906704,1.43E-09,0.807020736,1.55E-230,186.42
5,1000,47,1.253669438,5.22E-08,3.100328404,1.12E-10,0.790843136,4.96E-215,196.89
5,1000,48,1.351989542,2.95E-09,3.033125496,6.24E-09,0.810407146,5.71E-234,190.2
5,1000,49,1.175213097,1.29E-07,3.075499833,4.90E-09,0.801816723,2.16E-225,195.3
5,1000,50,1.155594953,1.36E-06,2.99656525,5.92E-09,0.812973563,1.29E-236,203.67
5,2000,1,1.335870055,2.09E-08,3.180196536,5.07E-09,0.793396265,2.19E-217,197.45
5,2000,2,1.311229252,4.49E-08,2.985925235,1.52E-09,0.81149812,4.33E-235,245.02
5,2000,3,1.21813783,1.84E-08,3.180486536,4.40E-11,0.771522242,3.18E-198,216.86
5,2000,4,1.305707973,8.10E-09,3.019494625,5.44E-09,0.816312143,4.00E-240,250.41
5,2000,5,1.322175793,9.11E-09,3.144853159,7.99E-09,0.805707943,3.18E-229,246.87
5,2000,6,1.207060525,1.87E-07,3.034193567,7.83E-09,0.816820764,1.15E-240,270.11
5,2000,7,1.358141846,1.08E-07,3.112004508,1.17E-08,0.811412624,5.30E-235,238.59
5,2000,8,1.293065204,3.32E-08,2.94120987,1.27E-09,0.814795975,1.60E-238,229.57
5,2000,9,1.423303283,2.84E-08,3.275685333,1.38E-09,0.814586885,2.65E-238,251.5
5,2000,10,1.148197786,1.89E-06,3.422192347,1.50E-11,0.803224846,9.06E-227,256.31
5,2000,11,1.146966263,2.55E-07,3.356198538,4.42E-10,0.797857513,1.40E-221,220.47
5,2000,12,1.252567687,2.68E-08,3.21737946,1.15E-08,0.815165088,6.53E-239,211.42
5,2000,13,1.309926054,6.20E-08,3.20767483,2.86E-09,0.814162022,7.39E-238,245.22
5,2000,14,1.323723923,1.72E-08,3.051647407,1.55E-09,0.808849724,2.21E-232,249.12
5,2000,15,1.248064795,9.04E-08,3.175186234,2.07E-10,0.810093832,1.19E-233,224.82
5,2000,16,1.261969435,8.98E-08,3.319135108,5.21E-08,0.817721986,1.26E-241,234.14
5,2000,17,1.336541033,3.90E-08,3.313172028,5.35E-09,0.79197722,4.50E-216,235.86
5,2000,18,1.306398551,2.93E-08,3.097879722,2.88E-08,0.805918893,1.96E-229,231.25
5,2000,19,1.199354394,2.30E-07,3.175985345,1.44E-09,0.786687988,2.87E-211,204.96
5,2000,20,1.231837906,4.57E-08,2.958730346,4.83E-09,0.805283465,8.40E-229,236.38
5,2000,21,1.23186819,2.17E-07,3.059236864,1.12E-08,0.801607673,3.45E-225,234.16
5,2000,22,1.269678035,3.81E-07,3.144857346,2.72E-09,0.820982408,3.76E-245,234.62
5,2000,23,1.326679264,6.14E-08,3.239789788,9.77E-09,0.800765072,2.26E-224,231.67
5,2000,24,1.286790706,2.44E-08,3.012183191,6.04E-10,0.813146535,8.49E-237,273.55
5,2000,25,1.286448864,8.65E-08,3.166075966,2.59E-09,0.79865888,2.41E-222,249.3
5,2000,26,1.150445251,4.21E-07,3.19699528,2.07E-09,0.792004174,4.25E-216,225.75
5,2000,27,1.253146748,9.32E-09,3.106078523,6.14E-10,0.806383622,6.73E-230,243.32
5,2000,28,1.288564542,2.96E-08,3.007127537,3.93E-09,0.816433428,2.98E-240,247.46
5,2000,29,1.355781406,6.59E-08,2.891876039,2.23E-08,0.807761823,2.78E-231,237.12
5,2000,30,1.245960608,8.68E-07,3.155016148,1.13E-10,0.816970166,7.99E-241,252.25
5,2000,31,1.202834513,6.40E-07,2.987210896,1.29E-09,0.815035036,8.96E-239,255.99
5,2000,32,1.383903922,4.34E-07,2.952569865,3.39E-08,0.805131564,1.19E-228,250.45
5,2000,33,1.338230437,3.16E-08,3.099577707,3.36E-09,0.80148834,4.50E-225,233.44
5,2000,34,1.332883776,3.09E-07,3.18348846,2.50E-09,0.808302934,7.90E-232,259.67
5,2000,35,1.262502608,2.72E-08,3.125799846,2.11E-09,0.802560003,4.06E-226,236.48
5,2000,36,1.230474994,8.28E-08,3.052808307,2.11E-08,0.820220691,2.54E-244,233.39
5,2000,37,1.319612521,5.18E-08,3.047424108,2.00E-08,0.802762356,2.57E-226,236.19
5,2000,38,1.266174542,7.48E-08,3.078612902,1.21E-08,0.786182949,8.10E-211,231.67
5,2000,39,1.316044804,1.56E-07,3.280234643,1.37E-09,0.817877114,8.59E-242,248.52
5,2000,40,1.273919153,2.13E-07,3.206845313,1.99E-08,0.798195143,6.67E-222,243.22
5,2000,41,1.188415153,1.39E-07,2.871494379,2.14E-09,0.80706818,1.39E-230,261.05
5,2000,42,1.20349697,3.77E-08,3.281500517,4.95E-10,0.811679655,2.81E-235,241.23
5,2000,43,1.213870034,1.46E-07,3.137875199,1.13E-08,0.803101069,1.20E-226,237.27
5,2000,44,1.39063135,5.79E-08,3.167867242,5.00E-09,0.807180014,1.07E-230,246.34
5,2000,45,1.367785858,3.58E-09,2.856034814,3.47E-08,0.808988172,1.60E-232,250.22
5,2000,46,1.216767188,1.20E-07,3.156677913,6.69E-10,0.807303335,8.05E-231,222.2
5,2000,47,1.348512375,4.31E-08,3.300943639,1.61E-09,0.796923598,1.08E-220,235.14
5,2000,48,1.273858578,4.51E-08,3.095125353,7.92E-10,0.815541049,2.62E-239,253.56
5,2000,49,1.198988293,6.47E-08,3.186638521,4.11E-10,0.809478976,5.06E-233,232.24
5,2000,50,1.233837587,3.08E-07,3.20464011,1.25E-09,0.820147702,3.05E-244,255.95
5,5000,1,1.303217488,4.84E-08,3.255345056,6.96E-09,0.790995808,3.59E-215,334.16
5,5000,2,1.309392457,1.81E-08,3.004526149,1.50E-09,0.810952711,1.58E-234,347.37
5,5000,3,1.259469039,3.29E-08,3.15849386,5.06E-10,0.808480571,5.23E-232,371.99
5,5000,4,1.337797077,7.45E-09,3.064503978,1.25E-09,0.815048904,8.66E-239,395.17
5,5000,5,1.327869766,4.19E-08,3.174750587,5.73E-09,0.808406116,6.22E-232,379.8
5,5000,6,1.194371585,1.21E-06,3.078351594,1.43E-09,0.817977657,6.70E-242,418.87
5,5000,7,1.358075878,5.66E-08,3.137038532,6.76E-09,0.80561476,3.93E-229,378.2
5,5000,8,1.274350662,8.70E-08,3.018893367,3.55E-09,0.8213378,1.54E-245,365.22
5,5000,9,1.383342181,1.17E-07,3.069535477,7.76E-09,0.825178262,8.55E-250,407.08
5,5000,10,1.17161746,1.94E-06,3.299766736,4.26E-10,0.809640296,3.47E-233,389
5,5000,11,1.252271873,2.43E-07,3.301890439,1.27E-09,0.806347298,7.31E-230,364.05
5,5000,12,1.334830642,8.90E-09,3.112216778,4.14E-09,0.815693022,1.81E-239,376.65
5,5000,13,1.330469636,6.58E-08,3.201094767,2.09E-09,0.812913787,1.48E-236,383.02
5,5000,14,1.2958428,7.82E-08,3.174468482,1.61E-09,0.813775726,1.87E-237,373.09
5,5000,15,1.281965188,2.70E-08,3.010191636,8.92E-10,0.811356738,6.05E-235,373.82
5,5000,16,1.28792951,1.50E-07,3.174830529,4.21E-08,0.81981468,7.01E-244,379.76
5,5000,17,1.349164563,3.57E-08,3.395156793,7.08E-10,0.799227964,6.86E-223,358.6
5,5000,18,1.288376123,1.71E-08,3.077929161,9.69E-09,0.816886936,9.81E-241,374.45
5,5000,19,1.19003784,1.25E-07,3.323033234,5.60E-10,0.790305435,1.54E-214,297.72
5,5000,20,1.181547206,1.53E-07,2.974302579,2.97E-09,0.805444688,5.81E-229,369.58
5,5000,21,1.253065205,3.28E-07,3.091063094,1.13E-08,0.808928773,1.84E-232,371.84
5,5000,22,1.26709813,1.11E-07,3.138384909,3.11E-09,0.805658817,3.56E-229,347.9
5,5000,23,1.265774977,1.33E-07,3.440833511,9.26E-10,0.804073578,1.32E-227,358.04
5,5000,24,1.260826265,3.83E-08,3.075074481,3.30E-10,0.806767128,2.78E-230,386.22
5,5000,25,1.301941014,4.29E-08,3.274507443,3.65E-10,0.804247666,8.92E-228,346.59
5,5000,26,1.203879577,3.74E-07,3.216752639,8.28E-09,0.794244372,3.56E-218,359.93
5,5000,27,1.198868521,1.13E-07,3.28481811,2.49E-10,0.804749048,2.85E-228,375.06
5,5000,28,1.290609869,3.06E-08,3.078068633,7.01E-10,0.814133767,7.91E-238,370.39
5,5000,29,1.340764031,5.26E-08,3.086590651,5.40E-09,0.813086835,9.80E-237,361.53
5,5000,30,1.203328492,3.60E-07,3.072278901,2.19E-10,0.817978153,6.69E-242,405.39
5,5000,31,1.287103316,2.69E-07,3.238415973,6.62E-10,0.805334043,7.48E-229,396.7
5,5000,32,1.400970171,2.17E-07,3.030496903,9.21E-09,0.812818853,1.86E-236,426.3
5,5000,33,1.348946473,7.41E-08,3.130459788,3.50E-09,0.801982048,1.49E-225,346.67
5,5000,34,1.294950729,2.81E-07,3.348110515,5.43E-10,0.804731742,2.96E-228,379.64
5,5000,35,1.220504048,1.13E-07,3.111297346,3.82E-09,0.803585226,4.01E-227,337.88
5,5000,36,1.291226272,2.81E-08,3.056865584,1.35E-08,0.817430768,2.58E-241,346.56
5,5000,37,1.315673511,2.51E-08,3.024054257,1.04E-08,0.806479544,5.39E-230,375.02
5,5000,38,1.322900849,6.06E-08,3.215634476,2.13E-08,0.804374742,6.68E-228,355.06
5,5000,39,1.316119457,2.07E-07,3.205360017,8.34E-10,0.814052832,9.62E-238,366.3
5,5000,40,1.354746594,4.06E-08,3.307702983,3.05E-09,0.803382056,6.35E-227,357.17
5,5000,41,1.195396173,1.46E-07,3.025192192,3.24E-10,0.8123992,5.07E-236,381.86
5,5000,42,1.166508777,2.82E-07,3.151334529,2.58E-10,0.80857237,4.22E-232,370.75
5,5000,43,1.228544093,1.22E-07,3.206617258,6.76E-09,0.819380981,2.07E-243,361.42
5,5000,44,1.435480704,5.26E-08,3.071442471,4.26E-08,0.818317367,2.90E-242,396.27
5,5000,45,1.3400082,4.69E-08,3.040298195,5.68E-09,0.815324531,4.44E-239,386.78
5,5000,46,1.25513721,4.96E-08,3.092522726,3.08E-10,0.813492052,3.71E-237,368.81
5,5000,47,1.346152862,2.28E-08,3.247698505,9.10E-10,0.799849917,1.73E-223,329.34
5,5000,48,1.27766419,7.00E-08,3.09720597,4.87E-09,0.821368537,1.42E-245,370.72
5,5000,49,1.252372807,1.89E-08,3.186456483,1.18E-10,0.812187663,8.40E-236,370.2
5,5000,50,1.255774863,1.99E-07,3.080392136,1.52E-09,0.818277894,3.19E-242,410.95
5,10000,1,1.312205303,4.30E-08,3.27814902,2.45E-09,0.794300764,3.15E-218,541.61
