n_seed,n_tree,idx_test,beta_ATE_coef,beta_ATE_p,beta_ITE_coef,beta_ITE_p,recov_coef,recov_p,duration
5,10000,7,1.032613229,3.47E-47,1.641948046,2.02E-05,0.39404181,1.73E-38,580.58
5,10000,8,1.03072656,1.81E-39,1.677611626,4.50E-05,0.378712829,1.87E-35,572.93
5,10000,9,1.060008702,1.28E-39,1.660997649,5.36E-05,0.386806177,4.89E-37,556.79
5,10000,10,1.02129913,2.50E-38,1.924398286,1.44E-05,0.376240052,5.58E-35,567.75
5,10000,11,1.030086846,1.50E-37,1.638002623,5.78E-05,0.358845139,9.35E-32,510.68
5,10000,12,1.048722094,4.55E-38,1.669551273,0.00040696,0.39214794,4.17E-38,626.88
5,10000,13,1.027862725,1.27E-41,1.595462742,5.18E-05,0.382746145,3.08E-36,596.83
5,10000,14,1.036182151,4.94E-37,1.626931082,0.000153816,0.384857334,1.19E-36,533.03
5,10000,15,1.031567989,1.94E-38,1.641415479,5.01E-05,0.380146931,9.88E-36,520.56
5,10000,16,1.023577607,3.28E-40,1.642783058,3.82E-05,0.364796599,7.76E-33,497.09
5,10000,17,1.046480204,1.53E-36,1.752635315,5.36E-05,0.37935112,1.41E-35,542.1
5,10000,18,1.028168115,3.51E-42,1.706142519,1.05E-05,0.364468091,8.91E-33,511.43
5,10000,19,1.037726061,3.46E-36,1.737271823,3.97E-05,0.37016497,7.85E-34,446.47
5,10000,20,1.023876587,7.46E-40,1.604512631,1.28E-05,0.365764198,5.15E-33,501.85
5,10000,21,1.037334385,2.74E-35,1.728293686,0.00013054,0.377564594,3.11E-35,559.89
5,10000,22,1.033668217,2.73E-36,1.774722084,1.73E-05,0.382165969,4.00E-36,582.34
5,10000,23,1.055490548,4.74E-38,1.914141537,1.44E-06,0.351208281,2.11E-30,479.35
5,10000,24,1.031027939,2.78E-40,1.587658096,3.40E-05,0.377395892,3.35E-35,580.68
5,10000,25,1.049517381,5.49E-41,1.570542601,8.85E-05,0.372437941,2.94E-34,382.46
5,10000,26,1.00832987,7.04E-41,1.721181487,9.10E-06,0.377974705,2.59E-35,561.95
5,10000,27,1.024342759,1.33E-39,1.572311417,1.67E-05,0.359612827,6.80E-32,520.53
5,10000,28,1.028187969,4.94E-39,1.774783283,3.79E-06,0.372462341,2.91E-34,547.67
5,10000,29,1.055682193,5.44E-37,1.809618807,8.58E-06,0.385588273,8.52E-37,543.16
5,10000,30,1.012029879,1.02E-38,1.862967012,1.12E-05,0.370909013,5.70E-34,540.55
5,10000,31,1.022682375,4.55E-37,1.729257867,2.91E-05,0.365113265,6.79E-33,513.5
5,10000,32,1.047889616,3.61E-37,1.819735794,1.24E-05,0.37009835,8.08E-34,572.32
5,10000,33,1.055193037,1.36E-36,1.705377553,6.37E-05,0.37419326,1.37E-34,510.85
5,10000,34,1.043756739,8.35E-38,1.69119728,6.29E-05,0.37810489,2.45E-35,551.9
5,10000,35,1.026330586,8.10E-40,1.745495219,5.75E-06,0.358082139,1.28E-31,469.88
5,10000,36,1.038460881,1.65E-40,1.491782039,0.00023086,0.378557674,2.00E-35,557.42
5,10000,37,1.030198468,5.91E-38,1.584491673,0.000121203,0.372705913,2.62E-34,507.52
5,10000,38,1.059556445,2.44E-37,1.677884493,4.37E-05,0.358358249,1.14E-31,539.46
5,10000,39,1.032372259,8.95E-37,1.677276081,3.21E-05,0.362938516,1.70E-32,469.15
5,10000,40,1.05728912,5.85E-37,1.808010939,8.24E-06,0.35965427,6.69E-32,482.03
5,10000,41,1.030966815,1.90E-37,1.717796161,1.66E-05,0.368423653,1.66E-33,570.04
5,10000,42,1.031694395,1.21E-39,1.712096079,1.83E-05,0.378805545,1.79E-35,536.68
5,10000,43,1.025372593,1.26E-39,1.835816571,1.63E-06,0.375528129,7.62E-35,414.4
5,10000,44,1.050353055,1.56E-38,1.612442729,1.80E-05,0.361275317,3.41E-32,506.28
5,10000,45,1.037948394,2.42E-41,1.794354623,1.63E-07,0.3472642,1.02E-29,437.33
5,10000,46,1.007004211,6.22E-40,1.712021649,6.61E-05,0.374348934,1.28E-34,534.24
5,10000,47,1.061059676,1.85E-36,1.753300755,6.12E-05,0.380908817,7.03E-36,508.87
5,10000,48,1.032105599,6.46E-41,1.667026059,9.29E-06,0.374716555,1.09E-34,516.8
5,10000,49,1.017781191,5.41E-41,1.664536384,2.76E-05,0.361721508,2.83E-32,533.56
5,10000,50,1.017627539,5.34E-40,1.625193359,4.65E-05,0.367124381,2.89E-33,553.83
10,1000,1,1.057799985,6.03E-37,1.611133703,8.31E-05,0.374198937,1.36E-34,348.37
10,1000,2,1.029101369,1.95E-39,1.543924056,0.000790215,0.382364262,3.66E-36,378.5
10,1000,3,1.023585878,7.27E-43,1.74181882,1.39E-05,0.361899617,2.62E-32,323.75
10,1000,4,1.052384904,5.84E-35,1.694955084,2.97E-05,0.357777241,1.45E-31,365.77
10,1000,5,1.073441448,4.06E-41,1.746590955,1.94E-05,0.360570535,4.57E-32,370.87
10,1000,6,1.01034737,5.24E-34,1.833154853,6.04E-06,0.357025328,1.98E-31,381.63
10,1000,7,1.020332439,4.32E-48,1.627994771,1.60E-05,0.380376501,8.91E-36,359.72
10,1000,8,1.019227862,4.06E-47,1.803076364,8.71E-05,0.348579436,6.06E-30,364.45
10,1000,9,1.038418581,1.03E-39,1.656687949,8.52E-05,0.370194565,7.75E-34,360.09
10,1000,10,1.004269644,2.83E-39,1.655094116,8.97E-05,0.355286211,4.04E-31,356
10,1000,11,1.032894814,3.80E-35,1.646410026,5.29E-05,0.365651199,5.40E-33,337.72
10,1000,12,1.056504749,5.90E-36,1.989964749,2.20E-05,0.385061524,1.08E-36,358.72
10,1000,13,1.038206622,3.24E-39,1.818223735,7.10E-07,0.386942363,4.60E-37,395.14
10,1000,14,1.034802261,8.49E-37,1.81044011,8.98E-05,0.400619236,7.67E-40,346.1
10,1000,15,1.049992587,2.63E-39,2.031470056,4.93E-06,0.37741277,3.32E-35,368.86
10,1000,16,0.992629647,6.02E-37,1.438255662,0.001149883,0.375306709,8.40E-35,367.92
10,1000,17,1.044964273,5.76E-40,1.711078068,4.58E-05,0.368802175,1.41E-33,373.88
10,1000,18,1.067626846,2.61E-41,1.62601497,0.000332777,0.351155969,2.16E-30,340.81
10,1000,19,1.020495854,3.57E-36,1.574412222,0.000281408,0.376273469,5.49E-35,351.17
10,1000,20,1.036751909,1.52E-36,1.472351298,0.000193998,0.38441366,1.45E-36,323.96
10,1000,21,1.037734119,4.21E-35,1.807826839,8.45E-06,0.370965897,5.56E-34,358.82
10,1000,22,1.038769302,1.83E-40,1.458513609,0.000433265,0.371504988,4.40E-34,362.78
10,1000,23,1.011712446,3.90E-37,1.653446294,0.000219525,0.369417824,1.08E-33,347.8
10,1000,24,1.009994215,9.74E-41,1.745519161,0.00045135,0.367610698,2.35E-33,408.49
10,1000,25,1.072091063,6.72E-41,1.632850783,5.38E-05,0.37205235,3.47E-34,368.46
10,1000,26,1.00980421,1.76E-38,1.653491299,1.83E-05,0.360889892,4.00E-32,379.21
10,1000,27,1.003246814,1.01E-34,1.663516398,6.28E-05,0.3562545,2.72E-31,367.47
10,1000,28,1.022018918,2.59E-37,1.661982982,0.000154455,0.391602236,5.38E-38,361.57
10,1000,29,1.046600444,1.49E-33,1.403180301,0.000458825,0.352988201,1.03E-30,338.22
10,1000,30,1.006891685,1.04E-34,1.544371263,0.000553015,0.381722453,4.88E-36,375.24
10,1000,31,1.036240758,3.56E-35,1.605223153,5.11E-05,0.356253553,2.72E-31,354.28
10,1000,32,1.040138858,8.90E-36,1.634128061,0.000231853,0.368255895,1.78E-33,371.81
10,1000,33,1.047778868,6.93E-34,1.667953414,0.000353601,0.367636462,2.32E-33,363.02
10,1000,34,1.040320069,5.41E-36,1.690883621,3.90E-05,0.348164124,7.15E-30,345.79
10,1000,35,1.025006589,7.30E-40,1.891946376,1.77E-06,0.367119478,2.90E-33,357.22
10,1000,36,1.033548816,7.60E-43,1.660521976,2.36E-05,0.373368025,1.96E-34,354.1
10,1000,37,1.047530343,7.02E-38,1.629812862,4.37E-05,0.362648822,1.92E-32,364.11
10,1000,38,1.063952879,5.76E-35,1.715430885,0.000175351,0.372490356,2.87E-34,363.28
10,1000,39,1.036183615,2.38E-35,1.830620087,8.74E-05,0.352375005,1.32E-30,353.68
10,1000,40,1.06635258,5.21E-37,1.758484966,1.42E-05,0.373098972,2.20E-34,354.75
10,1000,41,1.027890723,8.84E-42,1.615690962,0.000275166,0.386289885,6.19E-37,387.43
10,1000,42,1.023369482,5.40E-47,1.626282317,0.000609179,0.374647939,1.12E-34,379.82
10,1000,43,1.025627014,2.93E-37,1.913127467,6.49E-05,0.376641697,4.67E-35,340.08
10,1000,44,1.061775165,1.70E-40,1.916981093,7.52E-06,0.363053868,1.62E-32,337.38
10,1000,45,1.033249583,1.64E-39,1.531450206,7.21E-05,0.366645689,3.54E-33,370.61
10,1000,46,1.044053727,1.23E-42,1.490265565,0.000405644,0.377155652,3.72E-35,354.97
10,1000,47,1.036071839,2.05E-38,1.761999724,4.20E-05,0.360365325,4.98E-32,376.62
10,1000,48,1.043792042,1.13E-42,1.947819789,1.76E-06,0.358997649,8.78E-32,359.09
10,1000,49,1.019734325,2.47E-42,1.380699294,0.000260836,0.359855608,6.15E-32,359.33
10,1000,50,1.005702137,2.33E-36,1.626834646,2.09E-06,0.349089643,4.94E-30,373.91
10,2000,1,1.067814024,2.10E-37,1.707917159,0.000247938,0.367660967,2.30E-33,403.62
10,2000,2,1.028303912,2.97E-41,1.457332037,0.000314501,0.36786046,2.11E-33,450.04
10,2000,3,1.038629111,1.76E-39,1.825285971,7.60E-07,0.361814737,2.72E-32,416.9
10,2000,4,1.051406468,2.12E-37,1.635635947,5.88E-05,0.380930393,6.96E-36,458.64
10,2000,5,1.068702809,1.66E-38,1.702928937,1.81E-05,0.380292436,9.26E-36,486.17
10,2000,6,1.049436463,1.55E-41,1.764129011,1.87E-06,0.371600445,4.22E-34,463.04
10,2000,7,1.027416798,2.89E-47,1.474234362,3.70E-05,0.367274248,2.71E-33,442.31
10,2000,8,1.032114351,3.63E-40,1.807263218,9.58E-06,0.373732009,1.67E-34,439.69
10,2000,9,1.034986124,2.03E-38,1.698398544,4.69E-05,0.37596253,6.30E-35,460.39
10,2000,10,1.003810859,7.36E-37,1.89250729,3.31E-06,0.364801915,7.74E-33,437.84
10,2000,11,1.031423107,2.34E-40,1.797420945,2.88E-05,0.357857222,1.41E-31,409.05
10,2000,12,1.045240127,1.50E-40,1.577758668,0.000477636,0.358361534,1.14E-31,454.87
10,2000,13,1.034107879,3.60E-41,1.650495318,1.01E-05,0.379888875,1.11E-35,462.58
10,2000,14,1.018795103,4.41E-37,1.588144326,1.38E-05,0.370332866,7.30E-34,435.75
10,2000,15,1.022021936,2.04E-41,1.763439817,3.44E-05,0.382279306,3.80E-36,441.5
10,2000,16,1.013544771,2.06E-40,1.851439655,2.75E-05,0.380534514,8.31E-36,453.98
10,2000,17,1.057507093,3.84E-40,1.510263046,0.000355055,0.36673725,3.41E-33,427.99
10,2000,18,1.048255943,6.90E-39,1.790460475,1.60E-06,0.356355588,2.61E-31,432.28
10,2000,19,1.033695438,3.19E-35,1.637765907,0.00059292,0.369915336,8.74E-34,394.84
10,2000,20,1.035651885,5.02E-38,1.587099282,0.000222488,0.374911908,9.99E-35,420.61
10,2000,21,1.031172084,4.84E-37,1.671049,3.14E-05,0.371345207,4.72E-34,420.75
10,2000,22,1.034853127,5.98E-40,1.601463806,4.62E-05,0.373319164,2.00E-34,449.3
10,2000,23,1.015911242,8.99E-35,1.723246007,3.65E-05,0.354549416,5.46E-31,433.69
10,2000,24,1.014014361,2.09E-42,1.247992791,0.002785045,0.385412634,9.23E-37,492.81
10,2000,25,1.024389969,9.34E-38,1.523677334,0.000214191,0.376726946,4.50E-35,442.17
10,2000,26,1.001158042,1.54E-39,1.663049623,9.80E-05,0.375052145,9.39E-35,454
10,2000,27,1.029485506,6.72E-45,1.685636202,8.93E-06,0.366135256,4.40E-33,427.19
10,2000,28,1.024258519,6.24E-43,1.661077235,1.54E-05,0.371157521,5.12E-34,429.72
10,2000,29,1.055463758,3.07E-36,1.703211165,0.000123933,0.369717999,9.52E-34,441.39
10,2000,30,1.009786168,1.88E-39,1.539141892,0.000565804,0.381776278,4.77E-36,446.33
10,2000,31,1.022454175,2.04E-37,1.705255367,9.37E-05,0.370703196,6.23E-34,435.48
10,2000,32,1.05683907,3.26E-35,1.624083172,0.000192235,0.375535956,7.60E-35,439.24
10,2000,33,1.046373865,5.35E-35,1.729867787,1.54E-05,0.360371837,4.96E-32,439.32
10,2000,34,1.030245811,3.14E-35,1.754152528,4.62E-05,0.36415475,1.02E-32,420.82
10,2000,35,1.028127305,1.70E-43,1.895608213,2.05E-06,0.364141054,1.02E-32,439.07
10,2000,36,1.040351758,9.67E-41,1.619626645,0.000450956,0.394258387,1.56E-38,375.49
10,2000,37,1.038674396,5.65E-37,1.491761636,0.000492548,0.379023241,1.63E-35,439.61
10,2000,38,1.058028716,1.70E-38,1.788584503,2.79E-05,0.359805895,6.28E-32,436.75
10,2000,39,1.031900143,4.09E-35,1.55359561,0.000212412,0.36770124,2.26E-33,383.79
10,2000,40,1.040486628,7.36E-38,1.508898402,0.000611117,0.379270723,1.46E-35,441.21
10,2000,41,1.032817982,9.33E-39,1.792844894,1.47E-05,0.377219509,3.62E-35,450.04
10,2000,42,1.023102227,1.01E-38,1.849664945,3.45E-05,0.372034316,3.50E-34,448.63
10,2000,43,1.026292968,4.01E-42,1.892342875,4.32E-07,0.379592737,1.26E-35,406.89
10,2000,44,1.059039498,5.23E-40,1.887988435,1.20E-06,0.360179654,5.38E-32,432.8
10,2000,45,1.050901852,2.19E-37,1.731933192,9.55E-06,0.353542046,8.22E-31,411.36
10,2000,46,1.011850419,6.83E-40,1.80175414,2.74E-05,0.378823558,1.78E-35,433.18
10,2000,47,1.05962983,1.76E-36,1.778553615,2.61E-05,0.36997674,8.52E-34,447.02
10,2000,48,1.015334502,7.30E-43,1.544116143,3.17E-05,0.374569805,1.16E-34,458.41
10,2000,49,1.010928083,5.77E-43,1.564471721,3.41E-05,0.364560764,8.57E-33,439.15
10,2000,50,1.01172743,4.92E-35,1.66218394,3.07E-05,0.376796413,4.36E-35,441.27
10,5000,1,1.065183922,6.82E-36,1.802494472,0.000135719,0.375593943,7.41E-35,665.73
10,5000,2,1.024350967,3.21E-42,1.491803542,0.000359351,0.383949163,1.79E-36,720.85
10,5000,3,1.021970719,3.15E-39,1.8289149,1.92E-06,0.369929678,8.69E-34,645.76
10,5000,4,1.043815523,1.65E-38,1.759610063,4.87E-05,0.378947671,1.68E-35,736.91
10,5000,5,1.054097701,3.59E-39,1.889684043,1.26E-05,0.379205369,1.50E-35,744.5
10,5000,6,1.030120604,1.68E-37,1.717649829,0.000157095,0.385097923,1.06E-36,703.86
10,5000,7,1.024594733,8.11E-47,1.636034075,9.79E-06,0.38002156,1.04E-35,712.25
10,5000,8,1.034735656,3.80E-39,1.626637144,8.14E-05,0.371818295,3.84E-34,704.4
10,5000,9,1.036857665,9.11E-37,1.692967366,4.93E-05,0.371116269,5.21E-34,700.39
10,5000,10,1.005348003,6.70E-37,1.760885099,3.04E-05,0.378841275,1.77E-35,716.74
10,5000,11,1.032215381,2.17E-37,1.804574649,1.56E-05,0.360296093,5.12E-32,655.28
10,5000,12,1.044604997,5.64E-36,1.653019324,0.000262385,0.376271259,5.50E-35,734.64
10,5000,13,1.022642109,8.03E-39,1.777816238,0.000122949,0.393039815,2.76E-38,727.34
10,5000,14,1.027979561,1.80E-38,1.758759947,1.03E-05,0.363779701,1.19E-32,667.54
10,5000,15,1.038251941,9.55E-37,1.607361208,0.000204377,0.381922301,4.46E-36,728.03
10,5000,16,1.019007261,9.25E-40,1.640975698,0.000139684,0.37953981,1.29E-35,737.65
10,5000,17,1.051177193,4.95E-39,1.801343893,2.45E-05,0.381374882,5.70E-36,734.92
10,5000,18,1.029757437,7.94E-41,1.681157943,2.09E-05,0.363237207,1.50E-32,673.18
10,5000,19,1.035252517,1.32E-35,1.759725957,7.92E-05,0.375888793,6.51E-35,654.75
10,5000,20,1.026571945,5.51E-38,1.758025516,2.55E-05,0.388130964,2.67E-37,682.06
10,5000,21,1.033581121,7.37E-36,1.698035849,1.90E-05,0.374528136,1.18E-34,733.98
10,5000,22,1.029312268,4.13E-40,1.731974648,0.000192814,0.399690652,1.20E-39,741.57
10,5000,23,1.020453348,2.70E-34,1.812566204,2.54E-05,0.374709562,1.09E-34,701.82
10,5000,24,1.018188921,2.81E-41,1.56937333,0.000219688,0.381277279,5.96E-36,775.29
10,5000,25,1.053522281,1.93E-39,1.789942348,1.37E-05,0.372428571,2.95E-34,722.45
10,5000,26,1.009759411,1.24E-39,1.550198346,0.000137512,0.370498743,6.80E-34,705.72
10,5000,27,1.003721587,2.32E-37,1.65086083,2.15E-05,0.36030694,5.10E-32,602.95
10,5000,28,1.037388957,5.44E-38,1.695164676,2.94E-05,0.374564477,1.16E-34,681.31
10,5000,29,1.045787131,6.70E-36,1.775488314,1.26E-05,0.368183157,1.84E-33,671.57
10,5000,30,1.011156038,2.40E-39,1.789210813,2.86E-05,0.382583192,3.32E-36,694.64
10,5000,31,1.028289012,6.69E-36,1.658235069,9.55E-05,0.364598498,8.44E-33,632.17
10,5000,32,1.035502401,4.75E-39,1.730729836,1.64E-05,0.375552538,7.54E-35,708.04
10,5000,33,1.04842358,8.40E-36,1.797634786,3.89E-05,0.371671426,4.10E-34,709.15
10,5000,34,1.033936498,1.01E-38,1.765945448,2.23E-05,0.374436804,1.23E-34,681.17
10,5000,35,1.02001433,2.73E-40,1.878647926,7.36E-07,0.367514983,2.45E-33,668.72
10,5000,36,1.04119442,7.03E-41,1.710825823,6.54E-05,0.378303305,2.24E-35,707.36
10,5000,37,1.036187858,3.12E-38,1.680364762,0.000151233,0.381593023,5.17E-36,715.86
10,5000,38,1.053848539,4.80E-38,1.697027415,6.63E-05,0.368977133,1.31E-33,670.99
10,5000,39,1.031326399,1.75E-37,1.742984081,9.83E-06,0.360442319,4.82E-32,646.51
10,5000,40,1.057061903,7.51E-37,1.723121673,2.65E-05,0.373640393,1.74E-34,691.99
10,5000,41,1.029900101,9.63E-37,1.793824307,2.62E-05,0.380876301,7.13E-36,738.25
10,5000,42,1.015473636,1.12E-39,1.717101708,3.33E-05,0.37566201,7.19E-35,734.28
10,5000,43,1.022162199,1.56E-37,1.869715075,6.77E-06,0.379315548,1.43E-35,684.78
10,5000,44,1.070098329,2.54E-39,1.778678965,2.04E-05,0.361035354,3.76E-32,671.94
10,5000,45,1.034107005,7.54E-40,1.735581912,2.77E-05,0.373101899,2.20E-34,689.45
10,5000,46,1.011271223,8.26E-40,1.791467251,2.66E-05,0.373678965,1.71E-34,721.78
10,5000,47,1.063445339,3.84E-37,1.863024808,3.77E-05,0.374845549,1.03E-34,701.86
10,5000,48,1.039344339,2.65E-42,1.612802465,1.06E-05,0.374989142,9.66E-35,710.97
10,5000,49,1.027310794,3.76E-44,1.697091325,5.34E-06,0.372542167,2.81E-34,707.59
10,5000,50,1.010023556,2.69E-36,1.778119665,4.61E-06,0.374712507,1.09E-34,706.03
10,10000,1,1.063436611,1.24E-36,1.714875451,0.00010983,0.376179858,5.73E-35,1085.39
10,10000,2,1.027893597,1.20E-40,1.585255685,0.000155493,0.386200235,6.45E-37,1154.52
10,10000,3,1.021355222,1.58E-39,1.783355255,5.40E-06,0.373505707,1.85E-34,998.55
10,10000,4,1.028101641,3.36E-40,1.610853826,0.000125307,0.382624576,3.25E-36,1139.65
10,10000,5,1.053029873,3.28E-36,1.792612612,3.62E-05,0.383713309,1.99E-36,1192.22
10,10000,6,1.02130022,1.62E-38,1.79825844,6.77E-06,0.381486227,5.43E-36,1052.99
10,10000,7,1.027913283,1.97E-47,1.644686163,8.97E-06,0.37941826,1.37E-35,1098.11
10,10000,8,1.031712324,2.21E-39,1.715252769,3.52E-05,0.369032123,1.28E-33,1050.93
10,10000,9,1.044287956,8.89E-40,1.667765659,4.25E-05,0.376302983,5.42E-35,1098.32
10,10000,10,1.020116522,1.04E-38,1.885208719,6.21E-06,0.376749173,4.46E-35,1178.59
10,10000,11,1.023054119,1.72E-37,1.666248325,7.89E-05,0.36442997,9.06E-33,968.28
10,10000,12,1.047334129,6.37E-38,1.707285498,0.000142947,0.381925823,4.46E-36,1186.97
10,10000,13,1.022104106,1.22E-41,1.583165344,0.000113366,0.38910476,1.71E-37,1210.42
10,10000,14,1.030425856,6.42E-37,1.672153194,9.16E-05,0.38760235,3.40E-37,1100.66
10,10000,15,1.028679389,2.84E-38,1.616994738,0.000197439,0.381996778,4.32E-36,1132.51
10,10000,16,1.029142186,4.13E-40,1.662816091,8.17E-05,0.37535936,8.21E-35,1101.52
10,10000,17,1.043205373,1.63E-36,1.78478635,1.92E-05,0.377534978,3.15E-35,1122.25
10,10000,18,1.027019504,8.18E-42,1.739018207,1.41E-05,0.368066779,1.93E-33,1031.64
10,10000,19,1.038645949,5.19E-36,1.743226232,0.000100661,0.373514152,1.84E-34,1058.56
10,10000,20,1.039103178,1.50E-39,1.684222079,2.98E-05,0.380505886,8.41E-36,1055.95
10,10000,21,1.037180473,1.25E-35,1.707035555,7.17E-05,0.377480842,3.23E-35,1143.24
10,10000,22,1.025354981,4.15E-36,1.771151533,0.000131206,0.388814358,1.95E-37,1223.76
10,10000,23,1.047854912,8.10E-38,1.856459171,1.56E-05,0.36784449,2.12E-33,1092.97
10,10000,24,1.017857738,5.38E-40,1.686012137,2.37E-05,0.37759962,3.06E-35,1126.02
10,10000,25,1.04892177,1.31E-40,1.578729069,7.78E-05,0.37251769,2.84E-34,1146.37
10,10000,26,1.012236233,8.21E-41,1.745273475,4.47E-06,0.370525874,6.72E-34,1148.46
10,10000,27,1.024930735,2.19E-39,1.680109063,9.13E-06,0.366568279,3.66E-33,1077.33
10,10000,28,1.029123472,3.06E-39,1.744913815,1.28E-05,0.371060072,5.34E-34,1103.7
10,10000,29,1.055015576,6.27E-37,1.790735898,1.10E-05,0.382091195,4.14E-36,1101.94
10,10000,30,1.011795112,8.68E-39,1.781873186,6.90E-05,0.374784784,1.06E-34,1055.82
10,10000,31,1.024949374,5.17E-37,1.760055401,2.34E-05,0.370059451,8.22E-34,1028.97
10,10000,32,1.034883455,2.76E-37,1.744321839,2.65E-05,0.367172724,2.83E-33,1042.58
10,10000,33,1.054221541,1.02E-36,1.741722524,2.48E-05,0.374863826,1.02E-34,1021.08
10,10000,34,1.034937976,5.26E-38,1.69656723,1.62E-05,0.363353981,1.43E-32,1048.03
10,10000,35,1.02538043,1.14E-39,1.721987574,1.11E-05,0.364607584,8.40E-33,998.61
10,10000,36,1.043963219,1.93E-40,1.572370628,0.000163532,0.37695498,4.07E-35,1087.44
10,10000,37,1.033577858,4.34E-38,1.590125131,0.000128514,0.378282357,2.26E-35,1111.75
10,10000,38,1.055090094,7.07E-37,1.746503747,0.000106898,0.376677115,4.60E-35,1111.92
10,10000,39,1.037353268,1.33E-36,1.755920331,1.27E-05,0.36852455,1.59E-33,1010.48
10,10000,40,1.05831923,1.17E-36,1.821866289,1.80E-05,0.376245392,5.56E-35,1096.08
10,10000,41,1.034872396,2.29E-37,1.828221034,1.02E-05,0.382485663,3.46E-36,1195.49
10,10000,42,1.029864101,2.44E-39,1.787340931,1.90E-05,0.376064844,6.02E-35,1075.9
10,10000,43,1.026030334,2.58E-39,1.832890939,2.22E-06,0.377147518,3.74E-35,1062.25
10,10000,44,1.059982678,1.35E-38,1.718810052,1.13E-05,0.366724047,3.43E-33,1078.16
10,10000,45,1.042517712,1.27E-40,1.855370576,1.54E-06,0.373100675,2.20E-34,1048.8
10,10000,46,1.006656933,9.29E-40,1.717343587,3.67E-05,0.376669358,4.62E-35,1111.78
10,10000,47,1.058561618,2.18E-36,1.78753694,4.63E-05,0.38314712,2.57E-36,1144.56
10,10000,48,1.029416783,6.01E-41,1.643457843,3.20E-05,0.372680961,2.64E-34,1060.81
10,10000,49,1.019452893,4.77E-41,1.6575232,1.96E-05,0.370694879,6.25E-34,1119.14
10,10000,50,1.015854247,9.48E-40,1.771437532,7.17E-06,0.373705481,1.69E-34,1118.46
