n_seed,n_tree,idx_test,beta_ATE_coef,beta_ATE_p,beta_ITE_coef,beta_ITE_p,recov_coef,recov_p,duration
5,10000,5,1.324667275,1.13E-06,2.946275819,0.000189936,0.690673363,1.21E-142,576.33
5,10000,6,1.168620265,3.23E-06,3.019288194,9.57E-06,0.729142512,1.43E-166,658.67
5,10000,7,1.362911984,5.15E-07,3.377821743,8.45E-06,0.711178309,6.58E-155,589.32
5,10000,8,1.2126309,1.72E-06,3.199739581,1.26E-05,0.716744901,2.00E-158,602.67
5,10000,9,1.393650163,1.64E-06,3.319112404,7.91E-06,0.708229079,4.45E-153,565.94
5,10000,10,1.17125106,6.42E-06,3.443890259,4.75E-06,0.723975381,4.02E-163,633.03
5,10000,11,1.183954726,1.44E-06,3.271565748,2.41E-06,0.681047142,3.11E-137,537.81
5,10000,12,1.30768708,1.07E-06,3.20424884,2.41E-05,0.722556796,3.45E-162,641.2
5,10000,13,1.242534517,1.46E-06,3.28104536,6.90E-06,0.718533536,1.42E-159,622.02
5,10000,14,1.234269566,1.19E-06,3.318032898,5.49E-06,0.706649619,4.16E-152,567.09
5,10000,15,1.17406603,2.02E-06,3.139257476,5.08E-06,0.701388135,6.39E-149,548.39
5,10000,16,1.191873256,1.24E-06,3.100991528,1.36E-05,0.705786101,1.40E-151,587.03
5,10000,17,1.259100712,1.39E-06,3.443566871,7.28E-06,0.700340321,2.70E-148,547.89
5,10000,18,1.228033986,7.42E-07,3.190346203,5.54E-06,0.707916291,6.93E-153,570.93
5,10000,19,1.187479071,3.70E-06,3.35413993,5.03E-06,0.688997786,1.10E-141,470.26
5,10000,20,1.187404746,1.04E-06,3.062303299,2.26E-05,0.708511539,2.98E-153,564.13
5,10000,21,1.259719345,2.97E-06,3.366204135,8.62E-06,0.71451117,5.28E-157,578.14
5,10000,22,1.272149761,1.87E-06,3.348695529,1.11E-05,0.716558563,2.63E-158,589.42
5,10000,23,1.276019988,1.03E-06,3.380371748,5.03E-06,0.690012019,2.89E-142,482.92
5,10000,24,1.224598058,7.43E-07,2.995793603,2.38E-06,0.724242902,2.68E-163,668.06
5,10000,25,1.306536739,7.52E-07,3.212546862,8.20E-06,0.710889783,9.97E-155,627.19
5,10000,26,1.173018647,1.37E-06,3.177600831,8.31E-06,0.693651619,2.32E-144,599.47
5,10000,27,1.170355506,1.39E-06,3.108122944,9.33E-07,0.677702149,2.11E-135,551.83
5,10000,28,1.175364981,1.83E-06,3.161458243,6.76E-06,0.69756241,1.20E-146,579.11
5,10000,29,1.230428033,1.45E-06,3.009427438,1.77E-05,0.691913042,2.35E-143,585.2
5,10000,30,1.164875149,5.68E-06,3.325920929,3.13E-06,0.703090081,6.05E-150,556.61
5,10000,31,1.183653952,3.69E-06,3.307037053,4.87E-06,0.685393639,1.19E-139,562.33
5,10000,32,1.299985659,1.22E-06,3.268841136,4.53E-06,0.702747981,9.74E-150,515.26
5,10000,33,1.335303767,1.04E-06,3.250043574,1.33E-05,0.714298241,7.20E-157,540.19
5,10000,34,1.241233341,2.53E-06,3.42488661,3.46E-06,0.708019865,5.98E-153,602.05
5,10000,35,1.162558153,2.57E-06,3.187533206,3.02E-06,0.675104042,5.37E-134,509.62
5,10000,36,1.241692986,1.06E-06,3.037223239,3.75E-05,0.709890181,4.17E-154,526.89
5,10000,37,1.193046417,1.75E-06,3.260109683,2.76E-06,0.713400097,2.66E-156,613.25
5,10000,38,1.248196531,1.61E-06,3.109480878,1.53E-05,0.678103658,1.27E-135,590.07
5,10000,39,1.199889357,9.76E-07,3.14161624,6.87E-06,0.722860352,2.18E-162,610.98
5,10000,40,1.329366263,9.73E-07,3.377981227,9.82E-06,0.696930668,2.82E-146,577.47
5,10000,41,1.152765424,3.40E-06,3.18180082,3.10E-06,0.69327932,3.81E-144,604.5
5,10000,42,1.19427014,1.34E-06,3.223809183,7.00E-06,0.701787572,3.68E-149,564.14
5,10000,43,1.200227004,5.54E-07,3.168642479,7.52E-06,0.707586122,1.11E-152,547.22
5,10000,44,1.289420609,9.15E-07,3.160123562,1.26E-05,0.688106259,3.52E-141,526.61
5,10000,45,1.289774203,1.47E-06,3.11540789,9.57E-06,0.704520785,8.25E-151,537.69
5,10000,46,1.211874072,1.58E-06,3.204478486,2.03E-05,0.706390406,5.99E-152,505.93
5,10000,47,1.337365174,7.42E-07,3.176389073,1.87E-05,0.69623116,7.26E-146,549.86
5,10000,48,1.295927114,2.47E-06,3.199488611,2.43E-05,0.694615206,6.39E-145,559.8
5,10000,49,1.193151532,1.24E-06,3.292854464,9.59E-07,0.701486567,5.57E-149,539.27
5,10000,50,1.204484338,2.39E-06,3.200916262,1.16E-05,0.705430568,2.31E-151,613.12
10,1000,1,1.293949131,3.72E-07,3.244617683,4.76E-06,0.703505248,3.40E-150,330.44
10,1000,2,1.235847975,8.31E-07,2.992536008,2.99E-05,0.716089749,5.24E-158,373.34
10,1000,3,1.096191143,1.64E-06,2.947656967,4.68E-06,0.677768231,1.94E-135,338.19
10,1000,4,1.20380991,4.75E-06,3.24411842,2.16E-05,0.72137517,2.04E-161,382.92
10,1000,5,1.428526062,3.97E-07,3.198902059,3.69E-05,0.692630152,9.05E-144,381.17
10,1000,6,1.125716096,1.08E-05,3.382400355,1.65E-06,0.703138075,5.66E-150,381.25
10,1000,7,1.303055107,2.26E-06,3.161082904,9.88E-05,0.707535137,1.19E-152,388.08
10,1000,8,1.18709196,5.90E-06,2.789201704,0.00011263,0.708861238,1.81E-153,384.61
10,1000,9,1.291808279,2.49E-06,3.177304004,7.80E-05,0.710841893,1.07E-154,374.69
10,1000,10,1.158774805,3.30E-05,3.50408257,3.56E-06,0.71328111,3.16E-156,385.84
10,1000,11,1.243653495,1.61E-06,3.407889638,4.96E-06,0.691840621,2.58E-143,341.24
10,1000,12,1.288867385,4.14E-06,3.120030832,8.32E-05,0.715773116,8.35E-158,386.03
10,1000,13,1.242239538,2.21E-06,3.427029441,1.54E-06,0.709144209,1.21E-153,401.93
10,1000,14,1.145062069,5.18E-07,3.08714855,1.29E-05,0.688032741,3.87E-141,355.68
10,1000,15,1.262513862,5.97E-07,3.320006932,1.41E-06,0.71999502,1.62E-160,368.07
10,1000,16,1.092177595,4.74E-06,3.060306615,3.52E-05,0.713112245,4.04E-156,399.85
10,1000,17,1.250615633,1.23E-06,3.386408127,4.14E-06,0.697801096,8.66E-147,380.61
10,1000,18,1.293932799,4.28E-07,3.037300797,2.44E-05,0.704762821,5.88E-151,356.04
10,1000,19,1.145418129,8.16E-06,3.272927004,1.57E-06,0.69217824,1.65E-143,343.71
10,1000,20,1.288973963,4.97E-06,3.020980662,1.79E-05,0.700061996,3.96E-148,358.59
10,1000,21,1.237780869,1.35E-06,3.324683928,3.78E-06,0.705129815,3.52E-151,369.08
10,1000,22,1.302145142,2.76E-06,3.254413633,5.53E-06,0.7133216,2.98E-156,383.03
10,1000,23,1.185703984,1.52E-06,3.293995062,3.13E-05,0.689989698,2.98E-142,360.42
10,1000,24,1.189518482,7.08E-07,3.141907013,8.15E-07,0.72453527,1.71E-163,381.77
10,1000,25,1.408610983,6.68E-08,3.354268305,1.25E-06,0.701999476,2.74E-149,333.76
10,1000,26,1.16813095,1.05E-05,3.177285168,1.12E-05,0.673843414,2.55E-133,384.74
10,1000,27,1.153121629,3.14E-06,2.95303641,1.23E-06,0.681089214,2.95E-137,372.14
10,1000,28,1.174937712,4.71E-06,3.200173015,1.78E-06,0.694142575,1.20E-144,357.84
10,1000,29,1.191999108,8.12E-06,3.332310547,1.76E-06,0.697246211,1.84E-146,359.38
10,1000,30,1.09193628,1.83E-05,2.887509139,0.000100136,0.695612946,1.67E-145,388.58
10,1000,31,1.226932921,1.16E-06,3.32242076,3.97E-07,0.677150276,4.20E-135,373.23
10,1000,32,1.226999159,6.44E-06,3.152818192,1.20E-05,0.701166677,8.66E-149,384.92
10,1000,33,1.262486932,1.53E-06,3.578945728,4.65E-06,0.712531437,9.36E-156,361.17
10,1000,34,1.150021493,2.09E-05,3.199651014,2.71E-06,0.673765327,2.81E-133,363.88
10,1000,35,1.244896218,1.55E-06,3.383469811,2.60E-07,0.699238167,1.22E-147,367.86
10,1000,36,1.216078845,1.70E-06,3.0457314,1.39E-05,0.67852239,7.53E-136,361.69
10,1000,37,1.191907665,1.78E-06,3.179482302,7.49E-06,0.699027796,1.63E-147,354.64
10,1000,38,1.33075656,1.14E-06,3.20104023,7.16E-06,0.702304982,1.80E-149,355.37
10,1000,39,1.175561349,4.69E-06,3.210597902,8.22E-06,0.704194608,1.30E-150,320.64
10,1000,40,1.405120257,4.21E-07,3.260358852,1.96E-05,0.710464426,1.83E-154,346.17
10,1000,41,1.094675008,1.84E-06,2.706853837,4.31E-05,0.691733572,2.98E-143,366.27
10,1000,42,1.156096078,6.35E-07,2.968147238,2.41E-06,0.692582296,9.65E-144,352.32
10,1000,43,1.153288081,2.42E-06,2.943571322,7.05E-06,0.690784589,1.04E-142,314.96
10,1000,44,1.372257155,3.17E-07,3.292601424,2.72E-06,0.679275574,2.92E-136,329.22
10,1000,45,1.252019143,3.15E-06,3.197411248,2.33E-05,0.696809971,3.32E-146,334.34
10,1000,46,1.252998128,1.44E-06,2.998104589,4.73E-05,0.689511286,5.58E-142,332.94
10,1000,47,1.216943396,1.28E-06,3.096432268,3.57E-06,0.69352718,2.74E-144,342.93
10,1000,48,1.366453218,1.17E-06,3.269608614,8.69E-06,0.681434173,1.90E-137,394.93
10,1000,49,1.21314508,1.84E-06,3.200062182,3.45E-06,0.693105784,4.81E-144,383.32
10,1000,50,1.085645942,1.67E-05,3.295156375,2.76E-07,0.687219958,1.12E-140,359.94
10,2000,1,1.371347508,4.28E-07,3.230548685,7.91E-06,0.699185441,1.31E-147,422.41
10,2000,2,1.262587083,5.24E-07,3.011219853,2.51E-05,0.712856704,5.85E-156,480.04
10,2000,3,1.22560382,5.67E-07,3.132313042,2.18E-06,0.67408524,1.89E-133,417.44
10,2000,4,1.24869696,1.42E-06,3.331420152,3.80E-06,0.725515433,3.84E-164,456.17
10,2000,5,1.436673725,4.69E-07,3.034182021,0.000163193,0.710155657,2.85E-154,487.94
10,2000,6,1.255538727,3.34E-06,3.339498606,2.69E-06,0.710868833,1.03E-154,474.33
10,2000,7,1.388852806,9.00E-07,3.264430888,1.56E-05,0.711500916,4.14E-155,467.27
10,2000,8,1.24080861,3.19E-07,3.03002401,4.98E-06,0.713013539,4.66E-156,452.98
10,2000,9,1.362469375,7.54E-07,3.638357343,3.50E-06,0.706942384,2.75E-152,460.7
10,2000,10,1.161152629,8.70E-06,3.481123592,2.11E-06,0.722332892,4.83E-162,482.07
10,2000,11,1.150896702,3.19E-06,3.168738541,2.51E-06,0.683677728,1.08E-138,423.95
10,2000,12,1.299960399,6.59E-07,3.290969873,1.14E-05,0.711949997,2.17E-155,465.65
10,2000,13,1.166982778,6.83E-06,3.203100605,2.56E-05,0.716647216,2.31E-158,482.94
10,2000,14,1.17181096,4.43E-06,3.096610484,4.10E-06,0.683496959,1.37E-138,433.89
10,2000,15,1.245538539,1.93E-07,3.26121158,9.60E-07,0.721787659,1.10E-161,440.91
10,2000,16,1.187369728,2.48E-06,3.345527753,5.67E-06,0.714829745,3.32E-157,478.28
10,2000,17,1.276761039,5.14E-07,3.194185438,3.94E-05,0.700252151,3.05E-148,438.7
10,2000,18,1.234959478,8.63E-07,3.246869101,1.32E-06,0.699691595,6.57E-148,452.72
10,2000,19,1.202507791,4.73E-06,3.209499436,8.40E-06,0.707245507,1.79E-152,441.56
10,2000,20,1.256874673,1.02E-06,2.84799199,6.40E-05,0.715671134,9.69E-158,456.21
10,2000,21,1.208557194,1.12E-05,3.27943564,1.84E-05,0.710311575,2.28E-154,470.08
10,2000,22,1.221858693,1.25E-06,3.346780622,1.03E-05,0.724450828,1.95E-163,485.15
10,2000,23,1.220745002,3.60E-06,3.343020185,2.85E-05,0.69972172,6.31E-148,433.28
10,2000,24,1.225833394,8.74E-07,2.929170608,2.94E-05,0.720560834,6.93E-161,525.24
10,2000,25,1.238153077,3.61E-06,3.262850503,1.27E-05,0.703468067,3.58E-150,477.45
10,2000,26,1.191380458,2.71E-06,3.251060174,1.05E-05,0.698956448,1.80E-147,468.53
10,2000,27,1.231310761,6.56E-08,3.263383017,2.74E-06,0.695565487,1.78E-145,469.21
10,2000,28,1.138674805,4.63E-06,3.05990029,1.79E-06,0.691669698,3.24E-143,434.29
10,2000,29,1.222719272,6.33E-06,3.320489618,1.23E-05,0.693112283,4.76E-144,430.83
10,2000,30,1.112444397,1.13E-05,3.271276742,5.71E-06,0.705415814,2.36E-151,474.13
10,2000,31,1.121795051,6.72E-06,3.125486794,9.49E-06,0.690803585,1.02E-142,464.82
10,2000,32,1.337362424,8.04E-07,3.268224605,2.17E-05,0.708917019,1.67E-153,416.83
10,2000,33,1.290791472,1.56E-06,3.201794511,9.09E-06,0.699718469,6.34E-148,451.8
10,2000,34,1.169848342,1.00E-05,3.221240864,6.13E-06,0.691566462,3.71E-143,423.22
10,2000,35,1.203652341,8.84E-07,3.212604219,3.90E-06,0.692808074,7.14E-144,480.22
10,2000,36,1.219271398,5.59E-07,3.050122214,5.18E-05,0.705057994,3.89E-151,448.51
10,2000,37,1.163076607,1.83E-06,3.110193522,2.94E-06,0.694053985,1.35E-144,471.31
10,2000,38,1.26584423,1.51E-06,3.22467811,1.37E-05,0.711096717,7.40E-155,489.05
10,2000,39,1.172228316,1.72E-06,3.079084696,6.53E-06,0.695934748,1.08E-145,458.24
10,2000,40,1.271633437,5.69E-06,3.370490217,1.23E-05,0.711752196,2.88E-155,455.35
10,2000,41,1.15783343,5.75E-07,3.240140636,6.86E-07,0.702253052,1.93E-149,491.16
10,2000,42,1.171931171,1.10E-06,3.3363102,3.64E-06,0.70504753,3.95E-151,484.17
10,2000,43,1.225988927,4.23E-06,3.091100115,2.25E-05,0.705900142,1.19E-151,454.07
10,2000,44,1.345370446,4.48E-07,3.415858541,6.00E-06,0.68895888,1.15E-141,457.39
10,2000,45,1.319811607,8.61E-07,3.078334645,1.18E-05,0.705827938,1.32E-151,431.39
10,2000,46,1.263138013,9.32E-07,3.1109156,3.65E-05,0.702945768,7.40E-150,460.65
10,2000,47,1.318968694,5.46E-07,3.29381186,4.99E-06,0.700564533,1.98E-148,438.52
10,2000,48,1.265158285,3.50E-06,3.271821767,1.57E-05,0.695869394,1.18E-145,480.84
10,2000,49,1.215505967,7.15E-07,2.964199203,1.13E-05,0.693192676,4.28E-144,466.35
10,2000,50,1.18810224,6.16E-06,3.413293034,1.79E-06,0.698464464,3.51E-147,468.28
10,5000,1,1.33364723,1.24E-06,3.291606919,9.43E-06,0.701796613,3.63E-149,633.45
10,5000,2,1.235596359,5.45E-07,3.114122142,9.30E-06,0.716206833,4.42E-158,769.3
10,5000,3,1.189442415,8.41E-07,3.360165235,2.83E-06,0.695742991,1.40E-145,703.76
10,5000,4,1.257097947,3.57E-07,3.297683069,3.13E-06,0.719724092,2.42E-160,742.38
10,5000,5,1.380594492,1.02E-06,3.131287939,0.000133268,0.706873024,3.03E-152,785.34
10,5000,6,1.171648183,1.00E-05,3.196832197,4.31E-06,0.715497521,1.25E-157,770.66
10,5000,7,1.350746631,1.02E-06,3.349711553,9.01E-06,0.715940945,6.52E-158,743.25
10,5000,8,1.194925564,1.51E-06,3.171039743,6.33E-06,0.705477682,2.16E-151,721.81
10,5000,9,1.29204938,2.60E-06,3.444861236,3.49E-06,0.701077364,9.80E-149,705.77
10,5000,10,1.127759888,1.06E-05,3.329139967,5.05E-06,0.72043322,8.39E-161,800.23
10,5000,11,1.171470712,5.18E-06,3.345773398,5.13E-06,0.692769896,7.52E-144,688.69
10,5000,12,1.29431858,6.26E-07,3.197892141,2.82E-05,0.714365209,6.53E-157,787.4
10,5000,13,1.263121509,4.90E-07,3.269143258,1.26E-05,0.721307432,2.26E-161,789.02
10,5000,14,1.187487403,1.67E-06,3.085878322,5.41E-06,0.683716728,1.03E-138,685.95
10,5000,15,1.24279226,6.69E-07,3.017021144,4.18E-06,0.719617411,2.84E-160,781.52
10,5000,16,1.19797574,1.25E-06,3.310052443,1.40E-06,0.707010828,2.50E-152,755.56
10,5000,17,1.285045945,1.94E-06,3.330796857,6.25E-06,0.708406601,3.46E-153,733.88
10,5000,18,1.243255834,1.14E-06,3.194133136,2.69E-06,0.707985421,6.28E-153,766.11
10,5000,19,1.250259457,1.91E-06,3.444452959,2.10E-06,0.698445964,3.60E-147,668.46
10,5000,20,1.228445621,3.24E-06,3.06090448,2.83E-05,0.721548661,1.57E-161,743.18
10,5000,21,1.24572953,3.74E-06,3.130916254,1.41E-05,0.708148608,4.99E-153,726.25
10,5000,22,1.223252556,2.03E-06,3.177814786,1.12E-05,0.71189176,2.36E-155,764.21
10,5000,23,1.220218433,3.16E-06,3.323895689,8.26E-06,0.699395875,9.85E-148,697.32
10,5000,24,1.187223571,1.55E-06,3.141793672,1.31E-06,0.723481989,8.50E-163,826.28
10,5000,25,1.294633449,7.83E-07,3.319932229,7.47E-06,0.70711749,2.15E-152,780.89
10,5000,26,1.192815695,4.11E-06,3.125906101,2.26E-05,0.696970592,2.67E-146,746.8
10,5000,27,1.126894008,1.68E-06,3.151895853,1.39E-06,0.70100803,1.08E-148,763.95
10,5000,28,1.203304846,3.44E-06,3.268110309,5.26E-06,0.702652128,1.11E-149,727.19
10,5000,29,1.250333691,1.76E-06,3.257658627,2.90E-06,0.687522735,7.52E-141,729.89
10,5000,30,1.140634402,7.16E-06,3.261064169,4.39E-06,0.704392574,9.87E-151,740.71
10,5000,31,1.207873873,2.54E-06,3.307846462,3.13E-06,0.695206833,2.89E-145,728.5
10,5000,32,1.266359382,1.32E-06,3.272642868,8.83E-06,0.709038229,1.41E-153,723.61
10,5000,33,1.283130283,2.06E-06,3.32637495,1.16E-05,0.712097867,1.75E-155,753.96
10,5000,34,1.222850101,5.57E-06,3.421067896,2.18E-06,0.695167506,3.04E-145,704.14
10,5000,35,1.197094566,1.95E-06,3.185787324,2.64E-06,0.697460815,1.38E-146,735.66
10,5000,36,1.255145518,5.24E-07,3.065073847,4.11E-05,0.698204963,5.00E-147,716.78
10,5000,37,1.22491833,1.60E-06,3.200479939,2.56E-06,0.698162215,5.30E-147,708.35
10,5000,38,1.282240143,7.90E-07,3.291971659,1.24E-05,0.709497673,7.31E-154,745.46
10,5000,39,1.148666069,3.99E-06,3.221480481,2.71E-06,0.703146405,5.60E-150,729.16
10,5000,40,1.330477441,1.66E-06,3.349502026,9.56E-06,0.717321717,8.55E-159,772.86
10,5000,41,1.149896445,2.88E-06,3.412774306,2.00E-06,0.704823383,5.40E-151,778.23
10,5000,42,1.152450281,5.21E-06,3.13693937,5.62E-06,0.713568539,2.08E-156,790.46
10,5000,43,1.204697256,1.10E-06,3.102401781,3.78E-06,0.698996166,1.70E-147,708.84
10,5000,44,1.377194655,7.78E-07,3.393603551,1.46E-05,0.696327603,6.38E-146,718.95
10,5000,45,1.225696218,3.19E-06,3.08392664,2.18E-05,0.705605222,1.81E-151,730.49
10,5000,46,1.184777386,2.13E-06,3.229272697,2.05E-05,0.700877309,1.29E-148,734.45
10,5000,47,1.312320121,1.44E-06,3.307854467,6.49E-06,0.70528608,2.83E-151,768.35
10,5000,48,1.282676232,3.03E-06,3.207403642,2.38E-05,0.69354778,2.66E-144,754.45
10,5000,49,1.190483217,1.28E-06,3.188805602,1.82E-06,0.701215963,8.10E-149,736.64
10,5000,50,1.155989097,3.39E-06,3.234364172,6.78E-06,0.688276439,2.81E-141,695.94
10,10000,1,1.343066659,1.19E-06,3.257245903,1.32E-05,0.704972047,4.39E-151,1098.62
10,10000,2,1.240110672,6.05E-07,3.02422815,2.50E-05,0.718858741,8.78E-160,1209.03
10,10000,3,1.177988852,1.16E-06,3.254888538,3.30E-06,0.693051591,5.17E-144,1059.63
10,10000,4,1.220827802,5.68E-07,3.22759968,4.93E-06,0.718709207,1.10E-159,1201.22
10,10000,5,1.358728898,1.22E-06,3.111583032,0.000129015,0.710680219,1.35E-154,1199.05
10,10000,6,1.195021557,2.61E-06,3.177609717,4.32E-06,0.712999844,4.75E-156,1225.7
10,10000,7,1.36791766,5.39E-07,3.356671461,8.52E-06,0.710518819,1.70E-154,1179.5
10,10000,8,1.190244728,2.01E-06,3.21278874,1.43E-05,0.709112166,1.27E-153,1147.75
10,10000,9,1.313967337,1.60E-06,3.337006356,4.26E-06,0.69825106,4.70E-147,1120.03
10,10000,10,1.16741189,4.43E-06,3.386718702,3.14E-06,0.723455602,8.85E-163,1239.38
10,10000,11,1.182643333,1.51E-06,3.272662105,3.39E-06,0.697589143,1.16E-146,1095.59
10,10000,12,1.297435684,1.25E-06,3.222277529,2.64E-05,0.72075314,5.20E-161,1253.88
10,10000,13,1.223716107,1.41E-06,3.247504695,5.82E-06,0.715054989,2.39E-157,1225.62
10,10000,14,1.195734865,1.37E-06,3.26358859,6.27E-06,0.697579624,1.17E-146,1093.69
10,10000,15,1.184591705,1.93E-06,3.071483418,4.85E-06,0.714782392,3.56E-157,1176.5
10,10000,16,1.219399559,1.22E-06,3.172010396,1.03E-05,0.713407681,2.63E-156,1196.26
10,10000,17,1.266982567,1.23E-06,3.379631487,9.39E-06,0.707380421,1.48E-152,1161.85
10,10000,18,1.238742212,7.44E-07,3.159123093,4.98E-06,0.716010624,5.89E-158,1168.34
10,10000,19,1.225402124,3.21E-06,3.352174335,4.52E-06,0.710238176,2.54E-154,1100.61
10,10000,20,1.271666254,1.06E-06,3.070134366,2.47E-05,0.719227445,5.07E-160,1152.09
10,10000,21,1.255980126,2.74E-06,3.258727359,1.03E-05,0.712607423,8.39E-156,1120.74
10,10000,22,1.245038934,1.81E-06,3.314281825,1.26E-05,0.715845961,7.50E-158,1158.45
10,10000,23,1.272086525,1.12E-06,3.336971193,7.37E-06,0.701505101,5.43E-149,1015.5
10,10000,24,1.189200148,8.38E-07,3.028438785,3.42E-06,0.727177562,2.99E-165,1261.25
10,10000,25,1.295356386,9.25E-07,3.264925381,1.28E-05,0.709939355,3.89E-154,1209.03
10,10000,26,1.201490032,1.53E-06,3.200057636,8.57E-06,0.697187669,1.99E-146,1148.29
10,10000,27,1.157382766,1.64E-06,3.156685973,1.87E-06,0.686914244,1.66E-140,1097.75
10,10000,28,1.173278122,1.90E-06,3.170992514,6.86E-06,0.698186044,5.13E-147,1114.63
10,10000,29,1.24023832,1.23E-06,3.054751393,1.06E-05,0.693667822,2.27E-144,1115.34
10,10000,30,1.165112116,5.13E-06,3.243854216,3.10E-06,0.707326298,1.60E-152,1243.64
10,10000,31,1.186108726,3.57E-06,3.308593749,4.85E-06,0.693168672,4.42E-144,1184.89
10,10000,32,1.254025308,1.19E-06,3.21180755,4.67E-06,0.699444607,9.22E-148,1084.6
10,10000,33,1.304410289,8.85E-07,3.216868542,1.52E-05,0.711685758,3.17E-155,1171.59
10,10000,34,1.223645904,2.68E-06,3.428593071,2.23E-06,0.697288027,1.74E-146,1113.49
10,10000,35,1.180403094,2.70E-06,3.248597221,3.43E-06,0.699971525,4.48E-148,1102.51
10,10000,36,1.24387208,9.87E-07,3.097625657,3.72E-05,0.711258578,5.87E-155,1159.78
10,10000,37,1.196430308,1.80E-06,3.197919791,2.97E-06,0.710732728,1.25E-154,1220.8
10,10000,38,1.279685889,1.63E-06,3.304270619,1.15E-05,0.706186469,7.98E-152,1161.8
10,10000,39,1.184122645,8.66E-07,3.136650496,3.59E-06,0.707783129,8.37E-153,1151.03
10,10000,40,1.336291553,8.97E-07,3.336072535,8.98E-06,0.716497203,2.88E-158,1201.42
10,10000,41,1.166538385,3.51E-06,3.23552591,4.10E-06,0.708134409,5.09E-153,1205.66
10,10000,42,1.216773555,1.36E-06,3.143595352,7.42E-06,0.716825905,1.78E-158,1242.81
10,10000,43,1.214682085,5.60E-07,3.184408535,7.25E-06,0.705062304,3.87E-151,1112.98
10,10000,44,1.346533887,8.49E-07,3.320003277,6.18E-06,0.690851231,9.56E-143,1077
10,10000,45,1.296776273,1.53E-06,3.22397863,9.36E-06,0.707123105,2.13E-152,1050.05
10,10000,46,1.206127149,1.86E-06,3.156533939,2.26E-05,0.70649634,5.16E-152,1000.14
10,10000,47,1.325135117,8.97E-07,3.125613961,2.20E-05,0.710168761,2.80E-154,926.94
10,10000,48,1.288889826,2.63E-06,3.137782311,2.77E-05,0.70399959,1.71E-150,1118.69
10,10000,49,1.197726288,1.37E-06,3.222865419,1.66E-06,0.702445626,1.48E-149,1162.75
10,10000,50,1.189100312,2.34E-06,3.336737061,6.77E-06,0.701390223,6.37E-149,1121.17
